request_id,category,customer_question,agent_response
manual_esim_001_1,esim,لو سمحت هل توفرون eSIM؟,خدمة eSIM الرقمية متوفرة حسب الأجهزة والمناطق المدعومة. تواصل مع الدعم أو قم بزيارة مركز خدمة للتأكد من توفرها لجهازك ورقمك.
manual_esim_001_2,esim,عندي سؤال: هل توفرون eSIM؟,خدمة eSIM الرقمية متوفرة حسب الأجهزة والمناطق المدعومة. تواصل مع الدعم أو قم بزيارة مركز خدمة للتأكد من توفرها لجهازك ورقمك.
manual_esim_001_3,esim,ممكن تساعدوني؟ هل توفرون eSIM؟,خدمة eSIM الرقمية متوفرة حسب الأجهزة والمناطق المدعومة. تواصل مع الدعم أو قم بزيارة مركز خدمة للتأكد من توفرها لجهازك ورقمك.
manual_esim_001_4,esim,السلام عليكم، هل توفرون eSIM؟,خدمة eSIM الرقمية متوفرة حسب الأجهزة والمناطق المدعومة. تواصل مع الدعم أو قم بزيارة مركز خدمة للتأكد من توفرها لجهازك ورقمك.
manual_esim_002_0,esim,أريد شريحة رقمية بدل العادية,يمكنك الاستفسار عن eSIM عبر الدعم أو مراكز الخدمة. سيحتاج الفريق للتأكد من دعم جهازك للخدمة.
manual_esim_002_1,esim,لو سمحت أريد شريحة رقمية بدل العادية,يمكنك الاستفسار عن eSIM عبر الدعم أو مراكز الخدمة. سيحتاج الفريق للتأكد من دعم جهازك للخدمة.
manual_esim_002_2,esim,عندي سؤال: أريد شريحة رقمية بدل العادية,يمكنك الاستفسار عن eSIM عبر الدعم أو مراكز الخدمة. سيحتاج الفريق للتأكد من دعم جهازك للخدمة.
manual_esim_002_3,esim,ممكن تساعدوني؟ أريد شريحة رقمية بدل العادية,يمكنك الاستفسار عن eSIM عبر الدعم أو مراكز الخدمة. سيحتاج الفريق للتأكد من دعم جهازك للخدمة.
manual_esim_002_4,esim,السلام عليكم، أريد شريحة رقمية بدل العادية,يمكنك الاستفسار عن eSIM عبر الدعم أو مراكز الخدمة. سيحتاج الفريق للتأكد من دعم جهازك للخدمة.
manual_esim_002_5,esim,أريد شريحة رقمية بدل العادية؟,يمكنك الاستفسار عن eSIM عبر الدعم أو مراكز الخدمة. سيحتاج الفريق للتأكد من دعم جهازك للخدمة.
manual_esim_003_0,esim,ما الفرق بين eSIM والشريحة العادية؟,eSIM شريحة رقمية مدمجة في الجهاز ولا تحتاج إلى بطاقة فعلية. توفر نفس فكرة الاتصال لكن يجب أن يكون الجهاز داعماً لها.
manual_esim_003_1,esim,لو سمحت ما الفرق بين eSIM والشريحة العادية؟,eSIM شريحة رقمية مدمجة في الجهاز ولا تحتاج إلى بطاقة فعلية. توفر نفس فكرة الاتصال لكن يجب أن يكون الجهاز داعماً لها.
manual_esim_003_2,esim,عندي سؤال: ما الفرق بين eSIM والشريحة العادية؟,eSIM شريحة رقمية مدمجة في الجهاز ولا تحتاج إلى بطاقة فعلية. توفر نفس فكرة الاتصال لكن يجب أن يكون الجهاز داعماً لها.
manual_esim_003_3,esim,ممكن تساعدوني؟ ما الفرق بين eSIM والشريحة العادية؟,eSIM شريحة رقمية مدمجة في الجهاز ولا تحتاج إلى بطاقة فعلية. توفر نفس فكرة الاتصال لكن يجب أن يكون الجهاز داعماً لها.
manual_esim_003_4,esim,السلام عليكم، ما الفرق بين eSIM والشريحة العادية؟,eSIM شريحة رقمية مدمجة في الجهاز ولا تحتاج إلى بطاقة فعلية. توفر نفس فكرة الاتصال لكن يجب أن يكون الجهاز داعماً لها.
manual_esim_004_0,esim,هل أستطيع استخدام eSIM على نفس الرقم؟,يعتمد ذلك على سياسة التفعيل ودعم الجهاز. تواصل مع الدعم أو مركز الخدمة للتحقق من إمكانية تحويل رقمك إلى eSIM.
manual_esim_004_1,esim,لو سمحت هل أستطيع استخدام eSIM على نفس الرقم؟,يعتمد ذلك على سياسة التفعيل ودعم الجهاز. تواصل مع الدعم أو مركز الخدمة للتحقق من إمكانية تحويل رقمك إلى eSIM.
manual_esim_004_2,esim,عندي سؤال: هل أستطيع استخدام eSIM على نفس الرقم؟,يعتمد ذلك على سياسة التفعيل ودعم الجهاز. تواصل مع الدعم أو مركز الخدمة للتحقق من إمكانية تحويل رقمك إلى eSIM.
manual_esim_004_3,esim,ممكن تساعدوني؟ هل أستطيع استخدام eSIM على نفس الرقم؟,يعتمد ذلك على سياسة التفعيل ودعم الجهاز. تواصل مع الدعم أو مركز الخدمة للتحقق من إمكانية تحويل رقمك إلى eSIM.
manual_esim_004_4,esim,السلام عليكم، هل أستطيع استخدام eSIM على نفس الرقم؟,يعتمد ذلك على سياسة التفعيل ودعم الجهاز. تواصل مع الدعم أو مركز الخدمة للتحقق من إمكانية تحويل رقمك إلى eSIM.
manual_packages_001_0,packages,ما هي الباقات المتوفرة؟,يمكنك معرفة الباقات المتوفرة وأسعارها من تطبيق Self-Care أو عبر قنوات Rcell الرسمية. اختر الباقة حسب استخدامك للإنترنت والمكالمات.
manual_packages_001_1,packages,لو سمحت ما هي الباقات المتوفرة؟,يمكنك معرفة الباقات المتوفرة وأسعارها من تطبيق Self-Care أو عبر قنوات Rcell الرسمية. اختر الباقة حسب استخدامك للإنترنت والمكالمات.
manual_packages_001_2,packages,عندي سؤال: ما هي الباقات المتوفرة؟,يمكنك معرفة الباقات المتوفرة وأسعارها من تطبيق Self-Care أو عبر قنوات Rcell الرسمية. اختر الباقة حسب استخدامك للإنترنت والمكالمات.
manual_packages_001_3,packages,ممكن تساعدوني؟ ما هي الباقات المتوفرة؟,يمكنك معرفة الباقات المتوفرة وأسعارها من تطبيق Self-Care أو عبر قنوات Rcell الرسمية. اختر الباقة حسب استخدامك للإنترنت والمكالمات.
manual_packages_001_4,packages,السلام عليكم، ما هي الباقات المتوفرة؟,يمكنك معرفة الباقات المتوفرة وأسعارها من تطبيق Self-Care أو عبر قنوات Rcell الرسمية. اختر الباقة حسب استخدامك للإنترنت والمكالمات.
manual_packages_002_0,packages,أريد باقة إنترنت مناسبة,يرجى مراجعة الباقات المتاحة في تطبيق Self-Care واختيار الباقة المناسبة لحجم استخدامك. للدعم يمكن تزويدك بتفاصيل أكثر.
manual_packages_002_1,packages,لو سمحت أريد باقة إنترنت مناسبة,يرجى مراجعة الباقات المتاحة في تطبيق Self-Care واختيار الباقة المناسبة لحجم استخدامك. للدعم يمكن تزويدك بتفاصيل أكثر.
manual_packages_002_2,packages,عندي سؤال: أريد باقة إنترنت مناسبة,يرجى مراجعة الباقات المتاحة في تطبيق Self-Care واختيار الباقة المناسبة لحجم استخدامك. للدعم يمكن تزويدك بتفاصيل أكثر.
manual_packages_002_3,packages,ممكن تساعدوني؟ أريد باقة إنترنت مناسبة,يرجى مراجعة الباقات المتاحة في تطبيق Self-Care واختيار الباقة المناسبة لحجم استخدامك. للدعم يمكن تزويدك بتفاصيل أكثر.
manual_packages_002_4,packages,السلام عليكم، أريد باقة إنترنت مناسبة,يرجى مراجعة الباقات المتاحة في تطبيق Self-Care واختيار الباقة المناسبة لحجم استخدامك. للدعم يمكن تزويدك بتفاصيل أكثر.
manual_packages_002_5,packages,أريد باقة إنترنت مناسبة؟,يرجى مراجعة الباقات المتاحة في تطبيق Self-Care واختيار الباقة المناسبة لحجم استخدامك. للدعم يمكن تزويدك بتفاصيل أكثر.
manual_packages_003_0,packages,كيف أعرف تفاصيل باقتي؟,يمكنك معرفة تفاصيل الباقة من تطبيق Self-Care أو من رسائل الخدمة الرسمية. تحقق من الصلاحية والرصيد المتبقي.
manual_packages_003_1,packages,لو سمحت كيف أعرف تفاصيل باقتي؟,يمكنك معرفة تفاصيل الباقة من تطبيق Self-Care أو من رسائل الخدمة الرسمية. تحقق من الصلاحية والرصيد المتبقي.
manual_packages_003_2,packages,عندي سؤال: كيف أعرف تفاصيل باقتي؟,يمكنك معرفة تفاصيل الباقة من تطبيق Self-Care أو من رسائل الخدمة الرسمية. تحقق من الصلاحية والرصيد المتبقي.
manual_packages_003_3,packages,ممكن تساعدوني؟ كيف أعرف تفاصيل باقتي؟,يمكنك معرفة تفاصيل الباقة من تطبيق Self-Care أو من رسائل الخدمة الرسمية. تحقق من الصلاحية والرصيد المتبقي.
manual_packages_003_4,packages,السلام عليكم، كيف أعرف تفاصيل باقتي؟,يمكنك معرفة تفاصيل الباقة من تطبيق Self-Care أو من رسائل الخدمة الرسمية. تحقق من الصلاحية والرصيد المتبقي.
manual_packages_004_0,packages,ما سعر باقات الإنترنت؟,تختلف الأسعار حسب نوع الباقة وحجم البيانات. راجع تطبيق Self-Care أو الموقع الرسمي للحصول على الأسعار المحدثة.
manual_packages_004_1,packages,لو سمحت ما سعر باقات الإنترنت؟,تختلف الأسعار حسب نوع الباقة وحجم البيانات. راجع تطبيق Self-Care أو الموقع الرسمي للحصول على الأسعار المحدثة.
manual_packages_004_2,packages,عندي سؤال: ما سعر باقات الإنترنت؟,تختلف الأسعار حسب نوع الباقة وحجم البيانات. راجع تطبيق Self-Care أو الموقع الرسمي للحصول على الأسعار المحدثة.
manual_packages_004_3,packages,ممكن تساعدوني؟ ما سعر باقات الإنترنت؟,تختلف الأسعار حسب نوع الباقة وحجم البيانات. راجع تطبيق Self-Care أو الموقع الرسمي للحصول على الأسعار المحدثة.
manual_packages_004_4,packages,السلام عليكم، ما سعر باقات الإنترنت؟,تختلف الأسعار حسب نوع الباقة وحجم البيانات. راجع تطبيق Self-Care أو الموقع الرسمي للحصول على الأسعار المحدثة.
manual_recharge_001_0,recharge_card_damaged,كرت الشحن انمسح جزء من الكود,إذا تلف كود بطاقة الشحن أرسل صورة واضحة للبطاقة إلى الدعم مع إظهار الرقم المطبوع إن وجد. سيقوم الفريق بمراجعتها ومساعدتك إن أمكن.
manual_recharge_001_1,recharge_card_damaged,لو سمحت كرت الشحن انمسح جزء من الكود,إذا تلف كود بطاقة الشحن أرسل صورة واضحة للبطاقة إلى الدعم مع إظهار الرقم المطبوع إن وجد. سيقوم الفريق بمراجعتها ومساعدتك إن أمكن.
manual_recharge_001_2,recharge_card_damaged,عندي سؤال: كرت الشحن انمسح جزء من الكود,إذا تلف كود بطاقة الشحن أرسل صورة واضحة للبطاقة إلى الدعم مع إظهار الرقم المطبوع إن وجد. سيقوم الفريق بمراجعتها ومساعدتك إن أمكن.
manual_recharge_001_3,recharge_card_damaged,ممكن تساعدوني؟ كرت الشحن انمسح جزء من الكود,إذا تلف كود بطاقة الشحن أرسل صورة واضحة للبطاقة إلى الدعم مع إظهار الرقم المطبوع إن وجد. سيقوم الفريق بمراجعتها ومساعدتك إن أمكن.
manual_recharge_001_4,recharge_card_damaged,السلام عليكم، كرت الشحن انمسح جزء من الكود,إذا تلف كود بطاقة الشحن أرسل صورة واضحة للبطاقة إلى الدعم مع إظهار الرقم المطبوع إن وجد. سيقوم الفريق بمراجعتها ومساعدتك إن أمكن.
manual_recharge_001_5,recharge_card_damaged,كرت الشحن انمسح جزء من الكود؟,إذا تلف كود بطاقة الشحن أرسل صورة واضحة للبطاقة إلى الدعم مع إظهار الرقم المطبوع إن وجد. سيقوم الفريق بمراجعتها ومساعدتك إن أمكن.
manual_recharge_002_0,recharge_card_damaged,بطاقة الشحن مخدوشة ولا أستطيع قراءة الرقم,لا ترم البطاقة. احتفظ بها وصوّرها بوضوح ثم تواصل مع الدعم ليتم التحقق منها.
manual_recharge_002_1,recharge_card_damaged,لو سمحت بطاقة الشحن مخدوشة ولا أستطيع قراءة الرقم,لا ترم البطاقة. احتفظ بها وصوّرها بوضوح ثم تواصل مع الدعم ليتم التحقق منها.
manual_recharge_002_2,recharge_card_damaged,عندي سؤال: بطاقة الشحن مخدوشة ولا أستطيع قراءة الرقم,لا ترم البطاقة. احتفظ بها وصوّرها بوضوح ثم تواصل مع الدعم ليتم التحقق منها.
manual_recharge_002_3,recharge_card_damaged,ممكن تساعدوني؟ بطاقة الشحن مخدوشة ولا أستطيع قراءة الرقم,لا ترم البطاقة. احتفظ بها وصوّرها بوضوح ثم تواصل مع الدعم ليتم التحقق منها.
manual_recharge_002_4,recharge_card_damaged,السلام عليكم، بطاقة الشحن مخدوشة ولا أستطيع قراءة الرقم,لا ترم البطاقة. احتفظ بها وصوّرها بوضوح ثم تواصل مع الدعم ليتم التحقق منها.
manual_recharge_002_5,recharge_card_damaged,بطاقة الشحن مخدوشة ولا أستطيع قراءة الرقم؟,لا ترم البطاقة. احتفظ بها وصوّرها بوضوح ثم تواصل مع الدعم ليتم التحقق منها.
manual_recharge_003_0,recharge_card_damaged,اشتريت بطاقة شحن تالفة ماذا أفعل؟,يرجى التواصل مع الدعم وإرسال صورة واضحة للبطاقة والجزء المقروء من الكود. ستتم مراجعة الحالة.
manual_recharge_003_1,recharge_card_damaged,لو سمحت اشتريت بطاقة شحن تالفة ماذا أفعل؟,يرجى التواصل مع الدعم وإرسال صورة واضحة للبطاقة والجزء المقروء من الكود. ستتم مراجعة الحالة.
manual_recharge_003_2,recharge_card_damaged,عندي سؤال: اشتريت بطاقة شحن تالفة ماذا أفعل؟,يرجى التواصل مع الدعم وإرسال صورة واضحة للبطاقة والجزء المقروء من الكود. ستتم مراجعة الحالة.
manual_recharge_003_3,recharge_card_damaged,ممكن تساعدوني؟ اشتريت بطاقة شحن تالفة ماذا أفعل؟,يرجى التواصل مع الدعم وإرسال صورة واضحة للبطاقة والجزء المقروء من الكود. ستتم مراجعة الحالة.
manual_recharge_003_4,recharge_card_damaged,السلام عليكم، اشتريت بطاقة شحن تالفة ماذا أفعل؟,يرجى التواصل مع الدعم وإرسال صورة واضحة للبطاقة والجزء المقروء من الكود. ستتم مراجعة الحالة.
manual_recharge_004_0,recharge_card_damaged,هل يمكن معرفة كود بطاقة شحن ممسوحة؟,قد يستطيع الفريق المساعدة إذا كانت الصورة واضحة وتظهر بيانات البطاقة. أرسل الصورة للدعم للمراجعة.
manual_recharge_004_1,recharge_card_damaged,لو سمحت هل يمكن معرفة كود بطاقة شحن ممسوحة؟,قد يستطيع الفريق المساعدة إذا كانت الصورة واضحة وتظهر بيانات البطاقة. أرسل الصورة للدعم للمراجعة.
manual_recharge_004_2,recharge_card_damaged,عندي سؤال: هل يمكن معرفة كود بطاقة شحن ممسوحة؟,قد يستطيع الفريق المساعدة إذا كانت الصورة واضحة وتظهر بيانات البطاقة. أرسل الصورة للدعم للمراجعة.
manual_recharge_004_3,recharge_card_damaged,ممكن تساعدوني؟ هل يمكن معرفة كود بطاقة شحن ممسوحة؟,قد يستطيع الفريق المساعدة إذا كانت الصورة واضحة وتظهر بيانات البطاقة. أرسل الصورة للدعم للمراجعة.
manual_recharge_004_4,recharge_card_damaged,السلام عليكم، هل يمكن معرفة كود بطاقة شحن ممسوحة؟,قد يستطيع الفريق المساعدة إذا كانت الصورة واضحة وتظهر بيانات البطاقة. أرسل الصورة للدعم للمراجعة.
manual_balance_001_0,balance_drain,رصيدي ينتهي بسرعة,تحقق من الباقات والخدمات المفعلة ومن التطبيقات التي تستخدم البيانات في الخلفية. يمكنك مراجعة الاستهلاك من تطبيق Self-Care أو التواصل مع الدعم.
manual_balance_001_1,balance_drain,لو سمحت رصيدي ينتهي بسرعة,تحقق من الباقات والخدمات المفعلة ومن التطبيقات التي تستخدم البيانات في الخلفية. يمكنك مراجعة الاستهلاك من تطبيق Self-Care أو التواصل مع الدعم.
manual_balance_001_2,balance_drain,عندي سؤال: رصيدي ينتهي بسرعة,تحقق من الباقات والخدمات المفعلة ومن التطبيقات التي تستخدم البيانات في الخلفية. يمكنك مراجعة الاستهلاك من تطبيق Self-Care أو التواصل مع الدعم.
manual_balance_001_3,balance_drain,ممكن تساعدوني؟ رصيدي ينتهي بسرعة,تحقق من الباقات والخدمات المفعلة ومن التطبيقات التي تستخدم البيانات في الخلفية. يمكنك مراجعة الاستهلاك من تطبيق Self-Care أو التواصل مع الدعم.
manual_balance_001_4,balance_drain,السلام عليكم، رصيدي ينتهي بسرعة,تحقق من الباقات والخدمات المفعلة ومن التطبيقات التي تستخدم البيانات في الخلفية. يمكنك مراجعة الاستهلاك من تطبيق Self-Care أو التواصل مع الدعم.
manual_balance_001_5,balance_drain,رصيدي ينتهي بسرعة؟,تحقق من الباقات والخدمات المفعلة ومن التطبيقات التي تستخدم البيانات في الخلفية. يمكنك مراجعة الاستهلاك من تطبيق Self-Care أو التواصل مع الدعم.
manual_balance_002_0,balance_drain,الباقة تخلص بسرعة رغم استخدامي قليل,قد يكون هناك استهلاك من تطبيقات الخلفية أو تحديثات تلقائية. راجع استخدام البيانات في الهاتف وتأكد من الخدمات المفعلة.
manual_balance_002_1,balance_drain,لو سمحت الباقة تخلص بسرعة رغم استخدامي قليل,قد يكون هناك استهلاك من تطبيقات الخلفية أو تحديثات تلقائية. راجع استخدام البيانات في الهاتف وتأكد من الخدمات المفعلة.
manual_balance_002_2,balance_drain,عندي سؤال: الباقة تخلص بسرعة رغم استخدامي قليل,قد يكون هناك استهلاك من تطبيقات الخلفية أو تحديثات تلقائية. راجع استخدام البيانات في الهاتف وتأكد من الخدمات المفعلة.
manual_balance_002_3,balance_drain,ممكن تساعدوني؟ الباقة تخلص بسرعة رغم استخدامي قليل,قد يكون هناك استهلاك من تطبيقات الخلفية أو تحديثات تلقائية. راجع استخدام البيانات في الهاتف وتأكد من الخدمات المفعلة.
manual_balance_002_4,balance_drain,السلام عليكم، الباقة تخلص بسرعة رغم استخدامي قليل,قد يكون هناك استهلاك من تطبيقات الخلفية أو تحديثات تلقائية. راجع استخدام البيانات في الهاتف وتأكد من الخدمات المفعلة.
manual_balance_002_5,balance_drain,الباقة تخلص بسرعة رغم استخدامي قليل؟,قد يكون هناك استهلاك من تطبيقات الخلفية أو تحديثات تلقائية. راجع استخدام البيانات في الهاتف وتأكد من الخدمات المفعلة.
manual_balance_003_0,balance_drain,الرصيد ينقص بدون سبب واضح,يرجى مراجعة الخدمات المفعلة وسجل الاستهلاك من التطبيق. إذا لم يتضح السبب تواصل مع الدعم لمراجعة الرقم.
manual_balance_003_1,balance_drain,لو سمحت الرصيد ينقص بدون سبب واضح,يرجى مراجعة الخدمات المفعلة وسجل الاستهلاك من التطبيق. إذا لم يتضح السبب تواصل مع الدعم لمراجعة الرقم.
manual_balance_003_2,balance_drain,عندي سؤال: الرصيد ينقص بدون سبب واضح,يرجى مراجعة الخدمات المفعلة وسجل الاستهلاك من التطبيق. إذا لم يتضح السبب تواصل مع الدعم لمراجعة الرقم.
manual_balance_003_3,balance_drain,ممكن تساعدوني؟ الرصيد ينقص بدون سبب واضح,يرجى مراجعة الخدمات المفعلة وسجل الاستهلاك من التطبيق. إذا لم يتضح السبب تواصل مع الدعم لمراجعة الرقم.
manual_balance_003_4,balance_drain,السلام عليكم، الرصيد ينقص بدون سبب واضح,يرجى مراجعة الخدمات المفعلة وسجل الاستهلاك من التطبيق. إذا لم يتضح السبب تواصل مع الدعم لمراجعة الرقم.
manual_balance_003_5,balance_drain,الرصيد ينقص بدون سبب واضح؟,يرجى مراجعة الخدمات المفعلة وسجل الاستهلاك من التطبيق. إذا لم يتضح السبب تواصل مع الدعم لمراجعة الرقم.
manual_balance_004_0,balance_drain,الإنترنت يستهلك كل الرصيد,تأكد من وجود باقة إنترنت فعالة ومن إيقاف استخدام البيانات في الخلفية للتطبيقات غير الضرورية.
manual_balance_004_1,balance_drain,لو سمحت الإنترنت يستهلك كل الرصيد,تأكد من وجود باقة إنترنت فعالة ومن إيقاف استخدام البيانات في الخلفية للتطبيقات غير الضرورية.
manual_balance_004_2,balance_drain,عندي سؤال: الإنترنت يستهلك كل الرصيد,تأكد من وجود باقة إنترنت فعالة ومن إيقاف استخدام البيانات في الخلفية للتطبيقات غير الضرورية.
manual_balance_004_3,balance_drain,ممكن تساعدوني؟ الإنترنت يستهلك كل الرصيد,تأكد من وجود باقة إنترنت فعالة ومن إيقاف استخدام البيانات في الخلفية للتطبيقات غير الضرورية.
manual_balance_004_4,balance_drain,السلام عليكم، الإنترنت يستهلك كل الرصيد,تأكد من وجود باقة إنترنت فعالة ومن إيقاف استخدام البيانات في الخلفية للتطبيقات غير الضرورية.
manual_balance_004_5,balance_drain,الإنترنت يستهلك كل الرصيد؟,تأكد من وجود باقة إنترنت فعالة ومن إيقاف استخدام البيانات في الخلفية للتطبيقات غير الضرورية.
manual_hours_001_0,working_hours,ما هي ساعات العمل؟,ساعات العمل تكون حسب مراكز الخدمة والقنوات الرسمية. يمكنك مراجعة أوقات الدوام المعلنة أو التواصل مع الدعم لمعرفة أقرب مركز ووقت عمله.
manual_hours_001_1,working_hours,لو سمحت ما هي ساعات العمل؟,ساعات العمل تكون حسب مراكز الخدمة والقنوات الرسمية. يمكنك مراجعة أوقات الدوام المعلنة أو التواصل مع الدعم لمعرفة أقرب مركز ووقت عمله.
manual_hours_001_2,working_hours,عندي سؤال: ما هي ساعات العمل؟,ساعات العمل تكون حسب مراكز الخدمة والقنوات الرسمية. يمكنك مراجعة أوقات الدوام المعلنة أو التواصل مع الدعم لمعرفة أقرب مركز ووقت عمله.
manual_hours_001_3,working_hours,ممكن تساعدوني؟ ما هي ساعات العمل؟,ساعات العمل تكون حسب مراكز الخدمة والقنوات الرسمية. يمكنك مراجعة أوقات الدوام المعلنة أو التواصل مع الدعم لمعرفة أقرب مركز ووقت عمله.
manual_hours_001_4,working_hours,السلام عليكم، ما هي ساعات العمل؟,ساعات العمل تكون حسب مراكز الخدمة والقنوات الرسمية. يمكنك مراجعة أوقات الدوام المعلنة أو التواصل مع الدعم لمعرفة أقرب مركز ووقت عمله.
manual_hours_002_0,working_hours,متى يفتح مركز الخدمة؟,تختلف أوقات العمل حسب المركز واليوم. يرجى مراجعة القنوات الرسمية أو التواصل مع الدعم لمعرفة وقت المركز الأقرب لك.
manual_hours_002_1,working_hours,لو سمحت متى يفتح مركز الخدمة؟,تختلف أوقات العمل حسب المركز واليوم. يرجى مراجعة القنوات الرسمية أو التواصل مع الدعم لمعرفة وقت المركز الأقرب لك.
manual_hours_002_2,working_hours,عندي سؤال: متى يفتح مركز الخدمة؟,تختلف أوقات العمل حسب المركز واليوم. يرجى مراجعة القنوات الرسمية أو التواصل مع الدعم لمعرفة وقت المركز الأقرب لك.
manual_hours_002_3,working_hours,ممكن تساعدوني؟ متى يفتح مركز الخدمة؟,تختلف أوقات العمل حسب المركز واليوم. يرجى مراجعة القنوات الرسمية أو التواصل مع الدعم لمعرفة وقت المركز الأقرب لك.
manual_hours_002_4,working_hours,السلام عليكم، متى يفتح مركز الخدمة؟,تختلف أوقات العمل حسب المركز واليوم. يرجى مراجعة القنوات الرسمية أو التواصل مع الدعم لمعرفة وقت المركز الأقرب لك.
manual_hours_003_0,working_hours,هل تعملون يوم الجمعة؟,الجمعة قد تكون عطلة لبعض المراكز. تحقق من ساعات العمل الرسمية أو تواصل مع الدعم قبل الزيارة.
manual_hours_003_1,working_hours,لو سمحت هل تعملون يوم الجمعة؟,الجمعة قد تكون عطلة لبعض المراكز. تحقق من ساعات العمل الرسمية أو تواصل مع الدعم قبل الزيارة.
manual_hours_003_2,working_hours,عندي سؤال: هل تعملون يوم الجمعة؟,الجمعة قد تكون عطلة لبعض المراكز. تحقق من ساعات العمل الرسمية أو تواصل مع الدعم قبل الزيارة.
manual_hours_003_3,working_hours,ممكن تساعدوني؟ هل تعملون يوم الجمعة؟,الجمعة قد تكون عطلة لبعض المراكز. تحقق من ساعات العمل الرسمية أو تواصل مع الدعم قبل الزيارة.
manual_hours_003_4,working_hours,السلام عليكم، هل تعملون يوم الجمعة؟,الجمعة قد تكون عطلة لبعض المراكز. تحقق من ساعات العمل الرسمية أو تواصل مع الدعم قبل الزيارة.
manual_hours_004_0,working_hours,أريد أوقات دوام المعرض,يرجى مراجعة أوقات الدوام الرسمية لمعارض Rcell أو التواصل مع الدعم لتأكيد وقت المعرض المطلوب.
manual_hours_004_1,working_hours,لو سمحت أريد أوقات دوام المعرض,يرجى مراجعة أوقات الدوام الرسمية لمعارض Rcell أو التواصل مع الدعم لتأكيد وقت المعرض المطلوب.
manual_hours_004_2,working_hours,عندي سؤال: أريد أوقات دوام المعرض,يرجى مراجعة أوقات الدوام الرسمية لمعارض Rcell أو التواصل مع الدعم لتأكيد وقت المعرض المطلوب.
manual_hours_004_3,working_hours,ممكن تساعدوني؟ أريد أوقات دوام المعرض,يرجى مراجعة أوقات الدوام الرسمية لمعارض Rcell أو التواصل مع الدعم لتأكيد وقت المعرض المطلوب.
manual_hours_004_4,working_hours,السلام عليكم، أريد أوقات دوام المعرض,يرجى مراجعة أوقات الدوام الرسمية لمعارض Rcell أو التواصل مع الدعم لتأكيد وقت المعرض المطلوب.
manual_hours_004_5,working_hours,أريد أوقات دوام المعرض؟,يرجى مراجعة أوقات الدوام الرسمية لمعارض Rcell أو التواصل مع الدعم لتأكيد وقت المعرض المطلوب.
manual_coverage_001_0,coverage,التغطية ضعيفة في منطقتي,يرجى تزويد الدعم باسم المنطقة والوقت الذي تظهر فيه المشكلة ونوع الجهاز. يمكن للفريق مراجعة حالة التغطية في موقعك.
manual_coverage_001_1,coverage,لو سمحت التغطية ضعيفة في منطقتي,يرجى تزويد الدعم باسم المنطقة والوقت الذي تظهر فيه المشكلة ونوع الجهاز. يمكن للفريق مراجعة حالة التغطية في موقعك.
manual_coverage_001_2,coverage,عندي سؤال: التغطية ضعيفة في منطقتي,يرجى تزويد الدعم باسم المنطقة والوقت الذي تظهر فيه المشكلة ونوع الجهاز. يمكن للفريق مراجعة حالة التغطية في موقعك.
manual_coverage_001_3,coverage,ممكن تساعدوني؟ التغطية ضعيفة في منطقتي,يرجى تزويد الدعم باسم المنطقة والوقت الذي تظهر فيه المشكلة ونوع الجهاز. يمكن للفريق مراجعة حالة التغطية في موقعك.
manual_coverage_001_4,coverage,السلام عليكم، التغطية ضعيفة في منطقتي,يرجى تزويد الدعم باسم المنطقة والوقت الذي تظهر فيه المشكلة ونوع الجهاز. يمكن للفريق مراجعة حالة التغطية في موقعك.
manual_coverage_001_5,coverage,التغطية ضعيفة في منطقتي؟,يرجى تزويد الدعم باسم المنطقة والوقت الذي تظهر فيه المشكلة ونوع الجهاز. يمكن للفريق مراجعة حالة التغطية في موقعك.
manual_coverage_002_0,coverage,كيف أعرف إذا منطقتي مغطاة؟,يمكنك الاستفسار من الدعم أو مراجعة معلومات التغطية الرسمية. اذكر اسم المنطقة ليتم التحقق بشكل أدق.
manual_coverage_002_1,coverage,لو سمحت كيف أعرف إذا منطقتي مغطاة؟,يمكنك الاستفسار من الدعم أو مراجعة معلومات التغطية الرسمية. اذكر اسم المنطقة ليتم التحقق بشكل أدق.
manual_coverage_002_2,coverage,عندي سؤال: كيف أعرف إذا منطقتي مغطاة؟,يمكنك الاستفسار من الدعم أو مراجعة معلومات التغطية الرسمية. اذكر اسم المنطقة ليتم التحقق بشكل أدق.
manual_coverage_002_3,coverage,ممكن تساعدوني؟ كيف أعرف إذا منطقتي مغطاة؟,يمكنك الاستفسار من الدعم أو مراجعة معلومات التغطية الرسمية. اذكر اسم المنطقة ليتم التحقق بشكل أدق.
manual_coverage_002_4,coverage,السلام عليكم، كيف أعرف إذا منطقتي مغطاة؟,يمكنك الاستفسار من الدعم أو مراجعة معلومات التغطية الرسمية. اذكر اسم المنطقة ليتم التحقق بشكل أدق.
manual_coverage_003_0,coverage,لا توجد إشارة جيدة في البيت,جرّب الخدمة في مكان مفتوح أو قرب نافذة للتأكد من التغطية. إذا بقي الضعف أرسل موقعك التقريبي للدعم.
manual_coverage_003_1,coverage,لو سمحت لا توجد إشارة جيدة في البيت,جرّب الخدمة في مكان مفتوح أو قرب نافذة للتأكد من التغطية. إذا بقي الضعف أرسل موقعك التقريبي للدعم.
